Complexity,Loss,Equation,score,sympy_format,lambda_format
1,31.715305,x0,0.0,x0,PySRFunction(X=>x0)
2,22.926933,exp(x0),0.3244870389225471,exp(x0),PySRFunction(X=>exp(x0))
3,4.2309904,x0 * 3.2691655,1.6898762302493824,x0*3.2691655,PySRFunction(X=>x0*3.2691655)
5,1.0830992,(x0 * 3.4385388) - 1.8290187,0.6813047707647767,x0*3.4385388 - 1*1.8290187,PySRFunction(X=>x0*3.4385388 - 1*1.8290187)
6,0.65453833,2.2193828 - square(2.2193828 - x0),0.5036516927964778,2.2193828 - (2.2193828 - x0)**2,PySRFunction(X=>2.2193828 - (2.2193828 - x0)**2)
7,0.12504451,-1.9822025 - ((x0 + -4.4403334) * x0),1.6552603935034513,-x0*(x0 - 4.4403334) - 1.9822025,PySRFunction(X=>-x0*(x0 - 4.4403334) - 1.9822025)
8,0.015570988,(log(x0 + 1.7293421) - 0.8057667) * 7.5332584,2.0832603147252855,7.5332584*log(x0 + 1.7293421) - 6.07004876121528,PySRFunction(X=>7.5332584*log(x0 + 1.7293421) - 6.07004876121528)
10,0.015162147,x0 + ((log(x0 + 1.1295259) * 3.8432844) + -2.4099646),0.013303723158802966,x0 + 3.8432844*log(x0 + 1.1295259) - 2.4099646,PySRFunction(X=>x0 + 3.8432844*log(x0 + 1.1295259) - 2.4099646)
11,0.015135119,((log(square(x0 + 1.1255763)) * 1.9162413) + x0) + -2.3958652,0.0017841878649982774,x0 + 1.9162413*log((x0 + 1.1255763)**2) - 2.3958652,PySRFunction(X=>x0 + 1.9162413*log((x0 + 1.1255763)**2) - 2.3958652)
12,0.015029932,((x0 * 0.9454694) + log(square(square(x0 + 1.1573164)))) + -2.525745,0.00697412554308898,0.9454694*x0 + log((x0 + 1.1573164)**4) - 2.525745,PySRFunction(X=>0.9454694*x0 + log((x0 + 1.1573164)**4) - 2.525745)
14,0.0072060004,((x0 + log(square(square(x0 + 1.1870968)))) + -2.335671) - (x2 * 0.4843777),0.36756480581734347,x0 - 0.4843777*x2 + log((x0 + 1.1870968)**4) - 2.335671,PySRFunction(X=>x0 - 0.4843777*x2 + log((x0 + 1.1870968)**4) - 2.335671)
15,0.007180099,((x0 + log(square(square(x0 + 1.1879351)))) - (square(x2) * 0.40328294)) + -2.4679515,0.0036008965692870434,x0 - 0.40328294*x2**2 + log((x0 + 1.1879351)**4) - 2.4679515,PySRFunction(X=>x0 - 0.40328294*x2**2 + log((x0 + 1.1879351)**4) - 2.4679515)
16,0.0055661704,(-2.242443 - (x2 * 0.49111658)) + ((x0 * 0.9520094) + log(square(square(x0 + 1.1608379)))),0.25460589418598056,0.9520094*x0 - 0.49111658*x2 + log((x0 + 1.1608379)**4) - 2.242443,PySRFunction(X=>0.9520094*x0 - 0.49111658*x2 + log((x0 + 1.1608379)**4) - 2.242443)
18,0.0047783763,"((x0 * 0.9492087) + (log(square(square(x0 + 1.1589453))) - (aq(x2, x1) * 0.5196728))) + -2.2346122",0.07630323723772864,0.9492087*x0 - 0.5196728*x2/sqrt(x1**2 + 1) + log((x0 + 1.1589453)**4) - 2.2346122,PySRFunction(X=>0.9492087*x0 - 0.5196728*x2/sqrt(x1**2 + 1) + log((x0 + 1.1589453)**4) - 2.2346122)
19,0.004719538,"(x0 * 0.9491107) + ((log(square(square(x0 + 1.1588373))) - (square(aq(x2, x1)) * 0.44724292)) + -2.3716388)",0.012389889153633643,0.9491107*x0 - 0.44724292*x2**2/(x1**2 + 1) + log((x0 + 1.1588373)**4) - 2.3716388,PySRFunction(X=>0.9491107*x0 - 0.44724292*x2**2/(x1**2 + 1) + log((x0 + 1.1588373)**4) - 2.3716388)
