Complexity,Loss,Equation,score,sympy_format,lambda_format
1,71.14633,-0.7480304,0.0,-0.748030400000000,PySRFunction(X=>-0.748030400000000)
2,67.87984,square(x0),0.046999658776476244,x0**2,PySRFunction(X=>x0**2)
3,65.44556,x0 * x1,0.03652043125198541,x0*x1,PySRFunction(X=>x0*x1)
4,61.91178,x1 * exp(x0),0.05550818347932741,x1*exp(x0),PySRFunction(X=>x1*exp(x0))
5,55.01521,x1 * (x0 * 4.774808),0.11810077607579814,x1*x0*4.774808,PySRFunction(X=>x1*x0*4.774808)
7,47.823975,(x0 * (x1 + -0.20598017)) * 7.6497393,0.07004130483200444,x0*(x1 - 0.20598017)*7.6497393,PySRFunction(X=>x0*(x1 - 0.20598017)*7.6497393)
8,40.728996,log((x1 * 13.349074) + 0.012130389) * x0,0.16058681156989557,x0*log(13.349074*x1 + 0.012130389),PySRFunction(X=>x0*log(13.349074*x1 + 0.012130389))
9,27.757086,"(aq(-8.309531, x1 * 18.02948) + 4.240683) * x0",0.3834491122742785,x0*(4.240683 - 8.309531/sqrt(325.0621490704*x1**2 + 1)),PySRFunction(X=>x0*(4.240683 - 8.309531/sqrt(325.0621490704*x1**2 + 1)))
10,24.348423,"x0 * (aq(-6.8049755, x1 * -25.32758) + exp(x0))",0.13102407537622765,x0*(exp(x0) - 6.8049755/sqrt(641.4863086564*x1**2 + 1)),PySRFunction(X=>x0*(exp(x0) - 6.8049755/sqrt(641.4863086564*x1**2 + 1)))
11,19.037493,"(aq(-6.436708, square(x1 * 16.46731)) + exp(x0)) * x0",0.24605673304508527,x0*(exp(x0) - 6.436708/sqrt(73534.4155475862*x1**4 + 1)),PySRFunction(X=>x0*(exp(x0) - 6.436708/sqrt(73534.4155475862*x1**4 + 1)))
12,17.335598,"(aq(-8.704299, (x1 * exp(x0)) * 8.091809) + 4.133819) * x0",0.09364827530087333,x0*(4.133819 - 8.704299/sqrt(65.477372892481*x1**2*exp(2*x0) + 1)),PySRFunction(X=>x0*(4.133819 - 8.704299/sqrt(65.477372892481*x1**2*exp(2*x0) + 1)))
