# param=alphaq z=3.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize40_value/refit/z3.6/pareto_alphaq.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
38,0.07635776,0.21912239506158032,2.3566383845566227e-05,48,True,True
37,0.07647567,0.21734504742525118,2.3793086799450833e-05,48,True,True
33,0.07683045,0.22190157175016095,2.4145480097059337e-05,48,True,True
32,0.0796207,0.22746333013408815,2.6100727260559623e-05,48,True,True
30,0.0799692,0.22391719637017177,2.6144442056058048e-05,48,True,True
29,0.08279697,0.22292541164686336,2.708421712378745e-05,48,True,True
28,0.0865175,0.2514972420706429,2.757056224487894e-05,48,False,True
26,0.08739029,0.26456161665093086,2.7668572739566026e-05,48,False,True
25,0.08776969,0.26801754263668015,2.779287830066594e-05,48,False,True
23,0.092962466,0.2717312517976218,2.7843948738002677e-05,48,False,True
22,0.12741496,0.25062259748945565,2.832419347329308e-05,48,False,True
21,0.13650845,0.11308589788795692,3.64473993687821e-05,48,True,True
20,0.15993212,0.10491173773301288,3.636300691676737e-05,48,True,True
19,0.44559702,0.09182159838261739,4.277256244609223e-05,48,True,True
18,0.50364447,0.14650734295314205,0.00013248379888586677,48,True,True
17,0.65413785,0.37555938855711546,4.0861884820892154e-05,48,False,True
16,0.8288541,0.6545530452935119,5.557042795852246e-05,48,False,True
15,0.86229575,0.6545530452935119,5.6339400317039375e-05,48,False,True
14,1.0012093,0.8180043777905421,5.8567093490176176e-05,48,False,True
13,1.0786908,0.6545530452935119,5.7462182465556065e-05,48,False,True
7,2.8391302,0.6545530452935119,6.840879318888068e-05,48,False,True
6,3.042656,0.8294309005787849,0.00010859304138406548,48,False,True
