Complexity,Loss,Equation,score,sympy_format,lambda_format
1,8.391796,-1.523177,0.0,-1.52317700000000,PySRFunction(X=>-1.52317700000000)
3,6.1748915,x2 * -3.370558,0.15338162521173754,x2*(-3.370558),PySRFunction(X=>x2*(-3.370558))
4,4.560438,log(square(log(x2))),0.30307263996435424,log(log(x2)**2),PySRFunction(X=>log(log(x2)**2))
5,4.5300665,(x2 * -7.6159053) - -3.0463629,0.006682052246221453,x2*(-7.6159053) - 1*(-3.0463629),PySRFunction(X=>x2*(-7.6159053) - 1*(-3.0463629))
6,4.0595775,"log(square(aq(log(x2), x0)))",0.1096577151396991,log(log(x2)**2/(x0**2 + 1)),PySRFunction(X=>log(log(x2)**2/(x0**2 + 1)))
7,3.631965,"(x2 + aq(-0.48332733, x0)) * -8.193385",0.11130508003045628,(x2 - 0.48332733/sqrt(x0**2 + 1))*(-8.193385),PySRFunction(X=>(x2 - 0.48332733/sqrt(x0**2 + 1))*(-8.193385))
8,3.2237782,"aq(6.1951447, exp(x0)) - (x2 * 7.8523374)",0.11921979837700056,-7.8523374*x2 + 6.1951447/sqrt(exp(2*x0) + 1),PySRFunction(X=>-7.8523374*x2 + 6.1951447/sqrt(exp(2*x0) + 1))
9,3.2016873,(((x2 * -2.9429817) - x0) * 2.5752962) + 4.3119283,0.006876073659968542,(-x0 + x2*(-2.9429817))*2.5752962 + 4.3119283,PySRFunction(X=>(-x0 + x2*(-2.9429817))*2.5752962 + 4.3119283)
10,2.8261456,"aq(6.518329, exp(x0)) - ((x2 * 7.743952) + x1)",0.12476414757134534,-(x1 + x2*7.743952) + 6.518329/sqrt(exp(2*x0) + 1),PySRFunction(X=>-(x1 + x2*7.743952) + 6.518329/sqrt(exp(2*x0) + 1))
11,2.73106,"aq(6.374925, exp(x0)) - ((x2 * 7.7924223) + square(x1))",0.03422399229582402,-(x1**2 + x2*7.7924223) + 6.374925/sqrt(exp(2*x0) + 1),PySRFunction(X=>-(x1**2 + x2*7.7924223) + 6.374925/sqrt(exp(2*x0) + 1))
12,2.5350122,((x2 * ((-1.3230183 - x0) - square(x1))) * 3.8851714) + 3.0463872,0.07449136256975979,x2*(-x0 - x1**2 - 1.3230183)*3.8851714 + 3.0463872,PySRFunction(X=>x2*(-x0 - x1**2 - 1.3230183)*3.8851714 + 3.0463872)
13,2.188016,(((-1.1291496 - x0) - square(square(x1))) * (x2 * 4.4686894)) + 3.0464556,0.1472032525075827,(-x0 - x1**4 - 1.1291496)*x2*4.4686894 + 3.0464556,PySRFunction(X=>(-x0 - x1**4 - 1.1291496)*x2*4.4686894 + 3.0464556)
14,1.9070446,((x2 * 3.9713333) * ((-0.31368962 - x0) - exp(square(square(x1))))) + 3.04648,0.13744048328279476,x2*3.9713333*(-x0 - exp(x1**4) - 0.31368962) + 3.04648,PySRFunction(X=>x2*3.9713333*(-x0 - exp(x1**4) - 0.31368962) + 3.04648)
16,1.6750824,((x2 * (-1.3038758 - (x0 - (square(square(square(x1))) * -2.0197618)))) * 4.024968) + 3.0464356,0.0648461778837844,x2*(-(x0 - (-2.0197618)*x1**8) - 1.3038758)*4.024968 + 3.0464356,PySRFunction(X=>x2*(-(x0 - (-2.0197618)*x1**8) - 1.3038758)*4.024968 + 3.0464356)
17,1.3472048,((((-1.2984359 - x0) - square(square(square(square(x1))) * 1.6496882)) * 4.0584946) * x2) + 3.046635,0.21783043065194768,(-x0 - 2.72147115721924*x1**16 - 1.2984359)*4.0584946*x2 + 3.046635,PySRFunction(X=>(-x0 - 2.72147115721924*x1**16 - 1.2984359)*4.0584946*x2 + 3.046635)
18,1.2310824,(((-1.2999167 - x0) - square(square(square(square(square(x1)))) * -1.7894465)) * (x2 * 4.067944)) + 3.0460742,0.09013814503361259,(-x0 - 3.20211877636225*x1**32 - 1.2999167)*x2*4.067944 + 3.0460742,PySRFunction(X=>(-x0 - 3.20211877636225*x1**32 - 1.2999167)*x2*4.067944 + 3.0460742)
19,1.0552942,((x2 * 3.5308769) * ((-1.4840139 - x0) - square(square(square(square(square(x1)))) * exp(x2)))) + 2.8721497,0.15407419179899856,x2*3.5308769*(-x0 - x1**32*exp(2*x2) - 1.4840139) + 2.8721497,PySRFunction(X=>x2*3.5308769*(-x0 - x1**32*exp(2*x2) - 1.4840139) + 2.8721497)
20,0.9480158,((x2 * 4.067944) * ((-1.2999167 - x0) - square(square(square(square(square(x1)))) * exp(square(x2))))) + 3.0460742,0.1072037008116711,x2*4.067944*(-x0 - x1**32*exp(2*x2**2) - 1.2999167) + 3.0460742,PySRFunction(X=>x2*4.067944*(-x0 - x1**32*exp(2*x2**2) - 1.2999167) + 3.0460742)
