Complexity,Loss,Equation,score,sympy_format,lambda_format
1,71.14633,-0.7483892,0.0,-0.748389200000000,PySRFunction(X=>-0.748389200000000)
2,67.87984,square(x0),0.046999658776476244,x0**2,PySRFunction(X=>x0**2)
3,65.44556,x1 * x0,0.03652043125198541,x0*x1,PySRFunction(X=>x0*x1)
4,61.91178,x1 * exp(x0),0.05550818347932741,x1*exp(x0),PySRFunction(X=>x1*exp(x0))
5,55.015102,(x0 * 4.773032) * x1,0.11810273917120422,x0*4.773032*x1,PySRFunction(X=>x0*4.773032*x1)
7,47.824413,(x0 * 7.6584735) * (x1 + -0.20610759),0.07003574401214469,x0*7.6584735*(x1 - 0.20610759),PySRFunction(X=>x0*7.6584735*(x1 - 0.20610759))
8,40.72817,x0 * log((x1 * 13.356132) + 0.0115707535),0.16061625071174504,x0*log(13.356132*x1 + 0.0115707535),PySRFunction(X=>x0*log(13.356132*x1 + 0.0115707535))
9,32.12545,log(square(x1 * 9.518991) + 0.01938768) * x0,0.23727143972455322,x0*log(90.611189658081*x1**2 + 0.01938768),PySRFunction(X=>x0*log(90.611189658081*x1**2 + 0.01938768))
10,25.414452,"square((aq(-1.1631073, x1 * 24.316784) + x0) * 1.7416766)",0.23433056230261984,3.03343737898756*(x0 - 1.1631073/sqrt(591.305984102656*x1**2 + 1))**2,PySRFunction(X=>3.03343737898756*(x0 - 1.1631073/sqrt(591.305984102656*x1**2 + 1))**2)
11,20.593075,"square(aq(-1.9131631, square(x1 * 16.662233)) + (x0 * 1.6811028))",0.2103631343659017,(x0*1.6811028 - 1.9131631/sqrt(77078.4216454125*x1**4 + 1))**2,PySRFunction(X=>(x0*1.6811028 - 1.9131631/sqrt(77078.4216454125*x1**4 + 1))**2)
12,19.607517,"square(aq(-3.3650153, (x1 * -10.446854) - x0) + (x0 + 1.4319332))",0.04904184111137403,(x0 + 1.4319332 - 3.3650153/sqrt((-x0 + x1*(-10.446854))**2 + 1))**2,PySRFunction(X=>(x0 + 1.4319332 - 3.3650153/sqrt((-x0 + x1*(-10.446854))**2 + 1))**2)
13,15.663411,"square(aq(-3.1904104, (x1 * exp(x0)) * 13.353496) + (x0 - -1.0543387))",0.2245855301833512,(x0 - 1*(-1.0543387) - 3.1904104/sqrt(178.315855422016*x1**2*exp(2*x0) + 1))**2,PySRFunction(X=>(x0 - 1*(-1.0543387) - 3.1904104/sqrt(178.315855422016*x1**2*exp(2*x0) + 1))**2)
14,14.336853,"square((x0 + aq(-2.7204757, square(exp(x0) * (x1 * 11.033962)))) - -0.7663705)",0.08849412791560791,(x0 - 1*(-0.7663705) - 2.7204757/sqrt(14822.6527939787*x1**4*exp(4*x0) + 1))**2,PySRFunction(X=>(x0 - 1*(-0.7663705) - 2.7204757/sqrt(14822.6527939787*x1**4*exp(4*x0) + 1))**2)
15,10.587023,"square(aq(-3.4089403, (exp(x0) * 13.385941) * x1) + (x0 - -1.1673157)) + -2.3392699",0.3032043491859617,(x0 - 1*(-1.1673157) - 3.4089403/sqrt(179.183416455481*x1**2*exp(2*x0) + 1))**2 - 2.3392699,PySRFunction(X=>(x0 - 1*(-1.1673157) - 3.4089403/sqrt(179.183416455481*x1**2*exp(2*x0) + 1))**2 - 2.3392699)
16,8.508022,"square(aq(-3.3699467, square(x1 * 13.134201) * exp(x0)) + (x0 - -1.1141441)) + -2.9000401",0.21861952269831456,(x0 - 1*(-1.1141441) - 3.3699467/sqrt(29758.7464407567*x1**4*exp(2*x0) + 1))**2 - 2.9000401,PySRFunction(X=>(x0 - 1*(-1.1141441) - 3.3699467/sqrt(29758.7464407567*x1**4*exp(2*x0) + 1))**2 - 2.9000401)
