Complexity,Loss,Equation,score,sympy_format,lambda_format
1,31.19617,x0,0.0,x0,PySRFunction(X=>x0)
2,22.961885,exp(x0),0.3064596634854573,exp(x0),PySRFunction(X=>exp(x0))
3,4.506223,x0 * 3.235812,1.6283763370295907,x0*3.235812,PySRFunction(X=>x0*3.235812)
5,1.3411642,(x0 * 3.4050918) + -1.8227142,0.6059606438077144,x0*3.4050918 - 1.8227142,PySRFunction(X=>x0*3.4050918 - 1.8227142)
6,0.9872395,(x0 * 5.038459) - exp(x0),0.30638065721540547,x0*5.038459 - exp(x0),PySRFunction(X=>x0*5.038459 - exp(x0))
7,0.072605275,((4.4067106 - x0) * x0) - 1.9855237,2.6098750869127896,x0*(4.4067106 - x0) - 1*1.9855237,PySRFunction(X=>x0*(4.4067106 - x0) - 1*1.9855237)
8,0.018091086,(log(x0 + 1.5046997) * 6.680459) + -4.691887,1.3896182468206792,6.680459*log(x0 + 1.5046997) - 4.691887,PySRFunction(X=>6.680459*log(x0 + 1.5046997) - 4.691887)
10,0.010701468,((log(x0 + 1.506965) * 6.689189) - x2) + -4.105014,0.2625192012268923,-x2 + 6.689189*log(x0 + 1.506965) - 4.105014,PySRFunction(X=>-x2 + 6.689189*log(x0 + 1.506965) - 4.105014)
12,0.004048771,((x2 * -0.5920604) + (log(x0 + 1.5112977) * 6.705488)) - 4.375622,0.48598377502150036,-0.5920604*x2 + 6.705488*log(x0 + 1.5112977) - 4.375622,PySRFunction(X=>-0.5920604*x2 + 6.705488*log(x0 + 1.5112977) - 4.375622)
14,0.0028023887,"(log(x0 + 1.507666) * 6.692436) + ((aq(x2, x1) * -0.638538) - 4.3455377)",0.18397060882052488,-0.638538*x2/sqrt(x1**2 + 1) + 6.692436*log(x0 + 1.507666) - 4.3455377,PySRFunction(X=>-0.638538*x2/sqrt(x1**2 + 1) + 6.692436*log(x0 + 1.507666) - 4.3455377)
15,0.0026648133,"((square(aq(x2, x1)) * -0.54776394) - 4.4290314) + (log(x0 + 1.4939156) * 6.6419444)",0.05033816175637248,-0.54776394*x2**2/(x1**2 + 1) + 6.6419444*log(x0 + 1.4939156) - 4.4290314,PySRFunction(X=>-0.54776394*x2**2/(x1**2 + 1) + 6.6419444*log(x0 + 1.4939156) - 4.4290314)
17,0.0026462283,"(log(x0 + 1.5098143) * 6.6996) + ((-0.6460031 * aq(x2, square(x1 * 1.08965))) - 4.344702)",0.003499327864338978,-0.6460031*x2/sqrt(1.40976944246658*x1**4 + 1) + 6.6996*log(x0 + 1.5098143) - 4.344702,PySRFunction(X=>-0.6460031*x2/sqrt(1.40976944246658*x1**4 + 1) + 6.6996*log(x0 + 1.5098143) - 4.344702)
18,0.0023510645,(log(x0 + 1.5098143) * 6.6996) + (((x2 - square(square(x1 * x2))) * -0.6460031) - 4.344702),0.11826713883431385,0.6460031*x1**4*x2**4 - 0.6460031*x2 + 6.6996*log(x0 + 1.5098143) - 4.344702,PySRFunction(X=>0.6460031*x1**4*x2**4 - 0.6460031*x2 + 6.6996*log(x0 + 1.5098143) - 4.344702)
20,0.002256408,(((x2 - (x1 * square(square(x2) * x1))) * -0.6460031) - 4.344702) + (log(x0 + 1.5098143) * 6.6996),0.02054701798376078,0.6460031*x1**3*x2**4 - 0.6460031*x2 + 6.6996*log(x0 + 1.5098143) - 4.344702,PySRFunction(X=>0.6460031*x1**3*x2**4 - 0.6460031*x2 + 6.6996*log(x0 + 1.5098143) - 4.344702)
